Number,Rank,birthday,Sex,Age,Tall,Weight,BloodType,Win_rate,Wins_rate,1st_num,2nd_num,Runs_num,Yusyutu_num,Champ_num,ST_mean,Course1_entry_num,Course1_Wins_rate,Course1_ST_mean,Course1_Start_Rank,Course2_entry_num,Course2_Wins_rate,Course2_ST_mean,Course2_Start_Rank,Course3_entry_num,Course3_Wins_rate,Course3_ST_mean,Course3_Start_Rank,Course4_entry_num,Course4_Wins_rate,Course4_ST_mean,Course4_Start_Rank,Course5_entry_num,Course5_Wins_rate,Course5_ST_mean,Course5_Start_Rank,Course6_entry_num,Course6_Wins_rate,Course6_ST_mean,Course6_Start_Rank,bef_Rank,bef_bef_Rank,bef_bef_bef_Rank,bef_Capavility_index,Now_Capability_index,Year,Period,CalcurationPeriod1,CalcurationPeriod2,GraduatePeriod,Course1_1st_num,Course1_2nd_num,Course1_3rd_num,Course1_4th_num,Course1_5th_num,Course1_6th_num,Course1_F_num,Course1_L0_num,Course1_L1_num,Course1_K0_num,Course1_K1_num,Course1_S0_num,Course1_S1_num,Course1_S2_num,Course2_1st_num,Course2_2nd_num,Course2_3rd_num,Course2_4th_num,Course2_5th_num,Course2_6th_num,Course2_F_num,Course2_L0_num,Course2_L1_num,Course2_K0_num,Course2_K1_num,Course2_S0_num,Course2_S1_num,Course2_S2_num,Course3_1st_num,Course3_2nd_num,Course3_3rd_num,Course3_4th_num,Course3_5th_num,Course3_6th_num,Course3_F_num,Course3_L0_num,Course3_L1_num,Course3_K0_num,Course3_K1_num,Course3_S0_num,Course3_S1_num,Course3_S2_num,Course4_1st_num,Course4_2nd_num,Course4_3rd_num,Course4_4th_num,Course4_5th_num,Course4_6th_num,Course4_F_num,Course4_L0_num,Course4_L1_num,Course4_K0_num,Course4_K1_num,Course4_S0_num,Course4_S1_num,Course4_S2_num,Course5_1st_num,Course5_2nd_num,Course5_3rd_num,Course5_4th_num,Course5_5th_num,Course5_6th_num,Course5_F_num,Course5_L0_num,Course5_L1_num,Course5_K0_num,Course5_K1_num,Course5_S0_num,Course5_S1_num,Course5_S2_num,Course6_1st_num,Course6_2nd_num,Course6_3rd_num,Course6_4th_num,Course6_5th_num,Course6_6th_num,Course6_F_num,Course6_L0_num,Course6_L1_num,Course6_K0_num,Course6_K1_num,Course6_S0_num,Course6_S1_num,Course6_S2_num
4383,B1,S600404,1,35,169,51,A ,5.04,2.79,14,24,136,0,0,0.18,21,5.24,0.2,3.5,20,6,0.19,3.9,26,3.08,0.16,2.9,19,1.58,0.17,3.1,28,1.43,0.18,3.2,22,0,0.21,4.2,B1,B1,A2,50,49,2020,2,20191101,20200430,98,6,5,5,1,2,2,0,0,0,0,0,0,0,0,5,7,3,3,1,1,0,0,0,0,0,0,0,0,3,5,1,12,2,2,0,0,0,0,0,0,1,0,0,3,5,5,3,3,0,0,0,0,0,0,0,0,0,4,7,7,7,3,0,0,0,0,0,0,0,0,0,0,4,9,5,4,0,0,0,0,0,0,0,0
4384,A1,S600520,1,35,165,52,A ,6.27,4.63,33,31,138,4,0,0.17,33,8.79,0.14,2.9,21,5.24,0.17,3.6,18,3.89,0.17,3.8,24,4.58,0.18,4.5,22,1.82,0.18,4.3,21,0.95,0.21,5.1,A1,A1,A1,56,54,2020,2,20191101,20200430,98,22,7,2,0,1,0,0,0,0,0,0,0,0,1,4,7,3,3,1,3,0,0,0,0,0,0,0,0,5,2,4,4,1,2,0,0,0,0,0,0,0,0,1,10,7,3,1,1,0,0,0,0,0,0,1,0,1,3,8,3,5,2,0,0,0,0,0,0,0,0,0,2,2,4,5,7,0,0,0,0,0,1,0,0
4385,B2,S600709,2,34,154,49,A ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2,B2,B2,0,0,2020,2,20191101,20200430,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,A1,S600713,2,34,156,45,O ,7.25,6,47,22,115,6,3,0.16,32,9.06,0.14,3,19,6.32,0.17,3.9,18,6.11,0.16,3.2,16,5.63,0.16,2.8,17,3.53,0.19,3.1,13,1.54,0.2,4.2,A1,B2,B2,54,56,2020,2,20191101,20200430,98,25,4,2,0,0,1,0,0,0,0,0,0,0,0,9,3,2,2,3,0,0,0,0,0,0,0,0,0,6,5,2,3,0,2,0,0,0,0,0,0,0,0,4,5,3,1,1,2,0,0,0,0,0,0,0,0,2,4,2,3,4,2,0,0,0,0,0,0,0,0,1,1,6,0,4,1,0,0,0,0,0,0,0,0
4388,A2,S600715,1,34,168,50,A ,5.54,3.6,28,17,125,3,0,0.17,24,7.5,0.17,2.2,20,4,0.16,2.9,19,3.68,0.14,2.7,19,3.68,0.15,2.8,20,1,0.18,3.2,25,1.2,0.21,4.8,A1,A1,A2,56,53,2020,2,20191101,20200430,98,17,1,0,2,2,2,0,0,0,0,0,0,0,0,4,4,4,2,1,3,0,1,0,0,0,0,0,1,4,3,5,3,3,1,0,0,0,0,0,0,0,0,2,5,1,3,4,4,0,0,0,0,0,0,0,0,1,1,4,3,4,5,1,0,0,0,0,1,0,0,0,3,4,5,2,11,0,0,0,0,0,0,0,0
4389,B1,S600920,1,34,162,52,A ,4.81,2.5,12,13,100,2,1,0.19,12,6.67,0.19,3.8,18,3.89,0.18,4.2,22,2.27,0.21,4.1,15,0.67,0.2,4.1,21,1.9,0.18,3.8,13,0,0.19,4.6,B1,B1,B1,47,48,2020,2,20191101,20200430,98,6,2,0,1,3,0,0,0,0,0,0,0,0,0,2,5,3,5,1,2,0,0,0,0,0,0,0,0,3,2,4,5,4,4,0,0,0,0,0,0,0,0,0,1,5,5,2,0,0,0,0,0,0,1,1,0,1,3,5,1,6,4,0,0,0,0,0,0,1,0,0,0,3,3,5,2,0,0,0,0,0,0,0,0
4390,B1,S610327,1,34,169,53,O ,5.03,3.14,9,24,105,0,0,0.16,13,7.69,0.17,3,19,4.21,0.16,3.7,22,3.18,0.16,3.1,19,3.16,0.16,2.8,18,1.11,0.16,3.5,15,0,0.18,3.7,B1,B1,B1,48,49,2020,2,20191101,20200430,98,4,6,0,1,1,1,0,0,0,0,0,0,0,0,3,5,3,3,4,1,0,0,0,0,0,0,0,0,1,6,3,5,2,4,0,0,0,0,0,1,0,0,1,5,4,6,2,1,0,0,0,0,0,0,0,0,0,2,4,6,2,4,0,0,0,0,0,0,0,0,0,0,2,6,2,5,0,0,0,0,0,0,0,0
4391,A1,S610425,1,34,164,53,O ,7.03,5.27,33,34,127,4,1,0.14,30,9.33,0.13,2.8,19,5.26,0.15,3.2,19,4.21,0.13,2.7,23,4.35,0.13,2.5,18,3.33,0.17,3.7,18,2.78,0.17,3.7,A1,A1,A1,61,67,2020,2,20191101,20200430,98,22,6,1,0,0,1,0,0,0,0,0,0,0,0,4,6,4,1,2,2,0,0,0,0,0,0,0,0,2,6,6,1,1,3,0,0,0,0,0,0,0,0,3,7,2,4,4,3,0,0,0,0,0,0,0,0,2,4,3,1,4,4,0,0,0,0,0,0,0,0,0,5,2,3,4,4,0,0,0,0,0,0,0,0
4393,B1,S610507,1,34,164,57,A ,4.81,2.8,9,21,107,0,0,0.2,14,8.57,0.12,2.5,17,4.12,0.2,3.7,22,2.73,0.18,3.5,19,0,0.22,4.6,17,1.76,0.2,4.4,19,1.05,0.25,4.8,B1,A2,A2,49,48,2020,2,20191101,20200430,98,5,7,1,1,0,0,0,0,0,0,0,0,0,0,2,5,2,4,3,1,0,0,0,0,0,0,0,0,1,5,4,4,5,2,0,0,0,0,0,1,0,0,0,0,5,5,1,8,0,0,0,0,0,0,0,0,1,2,2,7,4,1,0,0,0,0,0,0,0,0,0,2,3,5,4,5,0,0,0,0,0,0,0,0
4394,B1,S610509,1,34,166,57,A ,5.18,2.61,22,22,168,1,0,0.16,29,5.52,0.15,2.5,24,1.67,0.15,3,29,2.76,0.18,3.2,32,2.5,0.16,2.8,26,1.92,0.18,3.5,28,1.07,0.15,3.4,A2,A2,A2,51,50,2020,2,20191101,20200430,98,13,3,7,3,1,2,0,0,0,0,0,0,0,0,2,2,6,9,4,1,0,0,0,0,0,0,0,0,1,7,7,7,6,1,0,0,0,0,0,0,0,0,3,5,7,10,5,2,0,0,0,0,0,0,0,0,3,2,6,6,8,1,0,0,0,0,0,0,0,0,0,3,7,4,7,7,0,0,0,0,0,0,0,0
4395,B1,S610515,1,34,171,57,O ,4.7,2.76,8,18,94,0,0,0.2,12,8.33,0.18,2.2,18,1.67,0.2,4.1,19,2.63,0.2,3.6,19,2.11,0.19,4.1,15,2.67,0.2,4.1,11,0,0.27,4.5,B1,B1,B2,44,48,2020,2,20191101,20200430,98,5,5,1,1,0,0,0,0,0,0,0,0,0,0,2,1,3,6,4,2,0,0,0,0,0,0,0,0,1,4,5,3,4,2,0,0,0,0,0,0,0,0,0,4,3,5,5,2,0,0,0,0,0,0,0,0,0,4,1,4,4,1,1,0,0,0,0,0,0,0,0,0,2,0,2,7,0,0,0,0,0,0,0,0
4396,B1,S610703,1,33,162,54,B ,4.93,2.51,15,23,151,0,0,0.18,25,6.8,0.16,2.5,29,3.79,0.17,3.4,15,1.33,0.16,3.3,25,1.2,0.15,3.3,26,1.15,0.19,3.4,31,0.65,0.22,4.5,A2,B1,B1,51,49,2020,2,20191101,20200430,98,12,5,4,2,1,0,0,0,0,0,0,0,1,0,3,8,10,3,4,1,0,0,0,0,0,0,0,0,0,2,2,4,6,1,0,0,0,0,0,0,0,0,0,3,9,4,6,2,0,0,0,0,0,0,1,0,0,3,6,10,5,2,0,0,0,0,0,0,0,0,0,2,3,6,11,9,0,0,0,0,0,0,0,0
4397,A1,S611201,1,33,165,52,A ,7.27,5.55,49,26,135,8,1,0.17,31,9.68,0.16,3.4,21,7.14,0.17,3.6,22,3.64,0.15,3.3,28,5,0.17,3.3,20,1.5,0.2,4.2,13,3.85,0.17,3.8,A1,A1,A1,62,60,2020,2,20191101,20200430,98,27,3,0,0,0,0,0,0,0,0,0,0,1,0,10,5,2,2,2,0,0,0,0,0,0,0,0,0,5,3,8,1,2,2,0,0,0,0,0,0,1,0,6,8,6,3,3,2,0,0,0,0,0,0,0,0,1,2,6,5,2,4,0,0,0,0,0,0,0,0,0,5,1,3,3,0,1,0,0,0,0,0,0,0
4398,A2,S620220,1,33,169,54,A ,5.89,3.35,24,29,158,3,0,0.15,27,7.04,0.15,3.1,27,3.33,0.14,2.7,25,3.2,0.14,2.6,22,3.64,0.15,2.8,32,2.19,0.16,3.1,27,0.74,0.17,3.8,A1,A1,A1,59,61,2020,2,20191101,20200430,98,15,4,3,1,2,2,0,0,0,0,0,0,0,0,2,7,7,4,2,4,0,0,0,0,0,1,0,0,0,8,7,5,2,2,0,0,0,0,0,1,0,0,2,6,3,6,1,4,0,0,0,0,0,0,0,0,5,2,7,9,6,3,0,0,0,0,0,0,0,0,0,2,6,7,6,6,0,0,0,0,0,0,0,0
4399,A1,S620603,2,33,155,48,A ,7.25,5.76,36,28,111,6,2,0.17,29,9.31,0.17,3.3,20,4.5,0.16,4.1,17,5.88,0.19,3.6,15,4.67,0.17,4.1,16,5.63,0.15,3.3,14,1.43,0.19,4.1,A1,A1,A1,56,58,2020,2,20191101,20200430,98,23,4,1,0,0,1,0,0,0,0,0,0,0,0,4,5,5,3,2,1,0,0,0,0,0,0,0,0,4,6,3,2,2,0,0,0,0,0,0,0,0,0,2,5,3,1,2,1,1,0,0,0,0,0,0,0,3,6,3,2,1,1,0,0,0,0,0,0,0,0,0,2,5,2,2,3,0,0,0,0,0,0,0,0
4400,B1,S630728,2,31,158,52,O ,4.55,2.32,7,13,86,0,0,0.18,12,5,0.19,3.3,18,3.33,0.18,3.8,15,0.67,0.16,3.3,12,1.67,0.17,4,18,2.78,0.19,3.6,11,0,0.19,3.9,B1,B1,B1,42,48,2020,2,20191101,20200430,98,4,2,3,2,1,0,0,0,0,0,0,0,0,0,3,3,1,4,5,2,0,0,0,0,0,0,0,0,0,1,2,5,6,1,0,0,0,0,0,0,0,0,0,2,2,4,3,1,0,0,0,0,0,0,0,0,0,5,3,5,2,3,0,0,0,0,0,0,0,0,0,0,1,4,2,4,0,0,0,0,0,0,0,0
4401,A1,S591109,1,35,168,53,O ,6.22,4.87,33,26,121,4,0,0.12,20,9.5,0.11,1.8,22,6.36,0.11,2.1,21,3.81,0.12,2.2,19,5.26,0.13,1.9,21,2.86,0.15,2.2,19,1.05,0.14,2.4,B1,A2,A2,50,52,2020,2,20191101,20200430,99,14,5,0,1,0,0,0,0,0,0,0,0,0,0,7,7,3,1,3,1,0,0,0,0,0,0,0,0,3,5,4,3,3,3,0,0,0,0,0,0,0,0,4,6,2,2,4,0,0,0,0,0,0,1,0,0,4,2,1,6,4,4,0,0,0,0,0,0,0,0,1,1,4,7,4,2,0,0,0,0,0,0,0,0
4402,A2,S600204,1,35,169,55,O ,5.64,3.53,27,20,133,3,0,0.15,28,8.57,0.13,2.2,23,3.48,0.16,2.7,16,3.75,0.17,2.9,21,1.43,0.13,2.9,27,1.48,0.16,3.4,18,1.11,0.18,4.3,A1,A1,A1,54,53,2020,2,20191101,20200430,99,18,6,1,1,2,0,0,0,0,0,0,0,0,0,4,4,7,2,1,4,0,0,0,0,0,0,1,0,2,4,4,3,2,1,0,0,0,0,0,0,0,0,0,3,8,4,4,2,0,0,0,0,0,0,0,0,1,3,5,3,7,8,0,0,0,0,0,0,0,0,2,0,4,3,5,4,0,0,0,0,0,0,0,0
4403,A2,S600320,1,35,168,58,O ,5.55,3.45,28,19,136,3,1,0.16,25,7.6,0.13,2.2,23,3.04,0.16,2.9,25,4,0.16,3,20,2.5,0.17,3.5,22,2.73,0.18,4.5,21,0,0.2,4.9,A2,A2,A2,49,50,2020,2,20191101,20200430,99,16,3,3,1,1,1,0,0,0,0,0,0,0,0,3,4,5,4,4,2,0,0,0,0,0,0,1,0,6,4,7,5,1,2,0,0,0,0,0,0,0,0,2,3,6,3,4,2,0,0,0,0,0,0,0,0,1,5,6,3,3,4,0,0,0,0,0,0,0,0,0,0,2,6,7,6,0,0,0,0,0,0,0,0
4404,B1,S600501,1,35,166,50,B ,5.4,4.02,13,24,92,1,0,0.16,14,6.43,0.15,2.9,14,5,0.16,2.1,15,5.33,0.17,3.2,18,2.78,0.16,2.7,16,4.38,0.17,2.9,15,0.67,0.16,3.3,B1,A2,A2,49,49,2020,2,20191101,20200430,99,4,5,1,2,0,2,0,0,0,0,0,0,0,0,3,4,3,1,1,1,1,0,0,0,0,0,0,0,2,6,1,2,2,2,0,0,0,0,0,0,0,0,2,3,4,2,4,3,0,0,0,0,0,0,0,0,2,5,3,2,1,3,0,0,0,0,0,0,0,0,0,1,1,4,7,2,0,0,0,0,0,0,0,0
4405,B1,S600507,1,35,163,55,A ,5.24,3.15,15,20,111,2,0,0.16,20,7.5,0.14,2.2,14,3.57,0.15,3.1,20,2,0.15,2.7,16,3.75,0.18,3.6,25,1.2,0.16,2.8,17,1.18,0.2,4.1,B1,B1,B1,46,50,2020,2,20191101,20200430,99,11,4,2,2,0,1,0,0,0,0,0,0,0,0,1,4,3,1,3,2,0,0,0,0,0,0,0,0,2,2,9,2,4,1,0,0,0,0,0,0,0,0,1,5,2,4,2,2,0,0,0,0,0,0,0,0,0,3,5,6,10,1,0,0,0,0,0,0,0,0,0,2,2,3,5,4,0,1,0,0,0,0,0,0
4406,B1,S600621,1,35,164,50,AB,4.97,2.63,8,16,91,0,0,0.18,11,7.27,0.15,2.3,17,4.12,0.19,3.8,20,2,0.19,3.7,13,0.77,0.17,3.5,15,2,0.18,2.7,15,0.67,0.17,3.7,B1,B1,B1,47,49,2020,2,20191101,20200430,99,4,4,0,1,1,0,1,0,0,0,0,0,0,0,1,6,4,3,2,1,0,0,0,0,0,0,0,0,1,3,5,7,2,2,0,0,0,0,0,0,0,0,1,0,4,3,4,1,0,0,0,0,0,0,0,0,1,2,1,7,1,3,0,0,0,0,0,0,0,0,0,1,5,2,4,3,0,0,0,0,0,0,0,0
4407,B1,S610109,1,34,173,58,A ,5.35,3.24,13,22,108,0,0,0.18,18,7.22,0.13,2.4,19,5.26,0.19,3.9,17,2.94,0.18,3,15,3.33,0.16,3.9,20,1,0.22,4.6,20,0,0.2,4.6,B1,B1,B1,50,50,2020,2,20191101,20200430,99,8,5,2,2,0,0,0,0,0,0,0,1,0,0,1,9,2,1,4,2,0,0,0,0,0,0,0,0,3,2,6,4,2,0,0,0,0,0,0,0,0,0,1,4,6,1,2,1,0,0,0,0,0,0,0,0,0,2,5,4,6,3,0,0,0,0,0,0,0,0,0,0,3,8,5,4,0,0,0,0,0,0,0,0
4408,B2,S610110,2,34,161,48,B ,2.79,1.05,1,1,19,0,0,0.2,3,0,0.28,5.3,4,0,0.21,3.3,2,0,0.11,4.5,1,0,0.08,4,4,5,0.21,4,6,0,0.22,5,B2,B2,B2,43,38,2020,2,20191101,20200430,99,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0
4409,A2,S610216,1,34,169,55,A ,5.93,3.67,31,19,136,4,0,0.15,26,8.46,0.16,3,22,5,0.15,2.9,23,2.61,0.14,2.6,19,3.68,0.14,3.1,20,1,0.15,3.4,26,0.77,0.17,3.7,A1,A2,A1,54,57,2020,2,20191101,20200430,99,19,3,1,0,1,1,1,0,0,0,0,0,0,0,6,5,6,3,0,2,0,0,0,0,0,0,0,0,2,4,5,5,2,5,0,0,0,0,0,0,0,0,3,4,4,4,3,1,0,0,0,0,0,0,0,0,1,1,6,4,3,5,0,0,0,0,0,0,0,0,0,2,7,3,8,6,0,0,0,0,0,0,0,0
4410,A2,S610305,1,34,161,52,A ,5.61,3.73,28,28,150,3,0,0.17,26,6.92,0.17,3.2,20,5,0.18,3.9,27,5.19,0.17,3,25,2.8,0.18,3.6,30,1.67,0.17,3.5,22,0.91,0.16,4,A2,A2,A2,49,51,2020,2,20191101,20200430,99,14,4,2,2,2,2,0,0,0,0,0,0,0,0,5,5,3,3,4,0,0,0,0,0,0,0,0,0,4,10,7,3,2,1,0,0,0,0,0,0,0,0,3,4,1,7,5,5,0,0,0,0,0,0,0,0,1,4,8,7,9,1,0,0,0,0,0,0,0,0,1,1,5,5,6,4,0,0,0,0,0,0,0,0
4411,A2,S610315,1,34,171,58,AB,5.43,3.27,16,24,122,3,0,0.2,24,5,0.22,4,19,4.21,0.19,3.9,21,3.81,0.19,3.7,19,3.68,0.18,3.2,18,2.22,0.2,3.9,22,0.45,0.21,4.1,A2,B1,B1,50,50,2020,2,20191101,20200430,99,10,2,7,2,2,0,0,0,0,0,0,1,0,0,1,7,3,4,2,2,0,0,0,0,0,0,0,0,1,7,5,4,1,2,1,0,0,0,0,0,0,0,2,5,3,4,3,2,0,0,0,0,0,0,0,0,2,2,3,4,4,3,0,0,0,0,0,0,0,0,0,1,7,4,6,4,0,0,0,0,0,0,0,0
4413,A1,S610605,1,34,161,51,B ,6.57,5.06,41,34,148,4,1,0.15,38,8.95,0.14,2.4,18,3.89,0.17,3.4,28,5,0.15,3.1,25,4.8,0.16,2.7,19,3.16,0.13,2.6,22,0.91,0.15,3,A1,A1,A1,57,57,2020,2,20191101,20200430,99,24,10,1,1,1,0,0,0,0,0,0,0,1,0,2,5,4,5,0,1,0,0,0,0,0,1,0,0,6,8,5,2,4,3,0,0,0,0,0,0,0,0,7,5,5,3,4,0,0,0,0,0,0,1,0,0,2,4,2,5,2,4,0,0,0,0,0,0,0,0,0,2,4,6,6,4,0,0,0,0,0,0,0,0
4414,B1,S610913,2,33,151,46,O ,3.47,1.56,7,6,83,0,0,0.18,8,2.5,0.12,1.9,15,2,0.17,3.2,17,2.94,0.17,3.1,12,0.83,0.19,3.3,15,0.67,0.19,3.5,16,0.63,0.21,4.4,B1,B2,B2,48,43,2020,2,20191101,20200430,99,2,0,0,1,1,4,0,0,0,0,0,0,0,0,0,3,1,4,4,3,0,0,0,0,0,0,0,0,4,1,1,6,4,1,0,0,0,0,0,0,0,0,0,1,3,1,4,3,0,0,0,0,0,0,0,0,1,0,0,1,7,6,0,0,0,0,0,0,0,0,0,1,0,4,4,7,0,0,0,0,0,0,0,0
4415,A2,S611111,1,33,169,54,B ,5.82,3.68,26,16,114,3,1,0.15,21,8.57,0.13,1.6,13,4.62,0.17,2.9,18,2.22,0.13,2.8,19,4.74,0.13,2.2,6,0,0.19,3.7,38,1.32,0.16,3.4,A1,A1,A1,61,62,2020,2,20191101,20200430,99,16,2,1,0,1,0,1,0,0,0,0,0,0,0,2,4,2,2,0,3,0,0,0,0,0,0,0,0,1,3,2,5,1,5,0,0,0,0,0,1,0,0,5,4,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,2,3,6,8,5,14,0,0,0,0,0,0,0,0
4416,A2,S611123,1,33,167,53,A ,5.68,3.63,17,19,99,0,0,0.17,18,7.22,0.17,2.4,17,4.12,0.19,3.1,15,2.67,0.15,2.1,12,2.5,0.2,2.8,24,2.92,0.13,2.6,13,1.54,0.21,4.5,B1,B1,B1,51,51,2020,2,20191101,20200430,99,9,4,3,0,2,0,0,0,0,0,0,0,0,0,2,5,6,4,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,1,0,0,0,0,0,0,1,0,0,3,1,4,3,1,0,0,0,0,0,0,0,0,3,4,3,8,2,3,0,0,0,0,0,0,1,0,0,2,2,5,1,3,0,0,0,0,0,0,0,0
4417,B1,S620119,1,33,164,55,A ,4.97,2.54,13,17,118,2,0,0.22,21,5.71,0.21,3.8,16,0.63,0.23,4.9,17,4.71,0.23,4.4,23,1.3,0.22,4.1,20,2,0.22,4.2,21,0.95,0.21,3.6,A2,B1,B1,50,49,2020,2,20191101,20200430,99,8,4,3,2,2,2,0,0,0,0,0,0,0,0,0,1,4,4,4,3,0,0,0,0,0,0,0,0,1,7,2,2,4,1,0,0,0,0,0,0,0,0,3,0,8,6,3,3,0,0,0,0,0,0,0,0,1,3,5,6,3,2,0,0,0,0,0,0,0,0,0,2,3,8,4,4,0,0,0,0,0,0,0,0
4418,A1,S620711,1,32,171,52,A ,7.53,5.11,32,35,131,4,1,0.15,28,8.93,0.15,2.6,21,4.76,0.13,3.1,25,4.8,0.15,2.8,24,4.17,0.17,3.8,24,3.75,0.14,2.8,12,0.83,0.17,3.4,A1,A1,A1,73,73,2020,2,20191101,20200430,99,19,6,0,1,1,1,0,0,0,0,0,0,0,0,3,7,2,4,2,2,0,0,0,0,0,1,0,0,4,8,7,2,2,1,0,0,0,0,0,1,0,0,3,7,5,5,2,1,0,0,0,0,0,0,1,0,3,6,8,3,3,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,0,0,0,0,0,1,0,0
4419,B1,S620727,2,32,157,47,AB,4.26,1.64,3,9,73,0,0,0.18,9,1.11,0.2,4.2,14,3.57,0.18,3.6,14,3.57,0.14,2.6,10,1,0.16,2.8,13,0,0.22,3.6,13,0,0.19,4.1,B1,B1,B1,45,47,2020,2,20191101,20200430,99,1,0,2,3,3,0,0,0,0,0,0,0,0,0,1,4,6,1,2,0,0,0,0,0,0,0,0,0,1,4,2,5,2,0,0,0,0,0,0,0,0,0,0,1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,2,4,2,5,0,0,0,0,0,0,0,0,0,0,1,3,4,5,0,0,0,0,0,0,0,0
4420,B1,S621022,1,32,169,55,AB,5.02,2.85,8,18,91,0,0,0.19,12,5.83,0.21,4.3,18,5.56,0.18,2.8,17,1.18,0.18,2.9,15,3.33,0.2,3.7,16,0.63,0.17,3.4,13,0.77,0.2,4.6,B1,B1,A2,46,49,2020,2,20191101,20200430,99,3,4,1,1,1,2,0,0,0,0,0,0,0,0,2,8,3,0,5,0,0,0,0,0,0,0,0,0,0,2,6,4,3,2,0,0,0,0,0,0,0,0,2,3,3,2,2,3,0,0,0,0,0,0,0,0,1,0,6,3,2,4,0,0,0,0,0,0,0,0,0,1,4,3,1,4,0,0,0,0,0,0,0,0
4421,B1,S630705,1,31,168,58,A ,4.25,2.18,7,7,64,0,0,0.2,11,4.55,0.15,3.3,9,0,0.19,3.8,10,4,0.21,2.8,11,1.82,0.17,3.6,10,2,0.21,5.1,12,0.83,0.26,4.7,B1,B1,B1,48,45,2020,2,20191101,20200430,99,5,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,2,4,2,1,0,0,0,0,0,0,0,0,1,3,1,1,2,2,0,0,0,0,0,0,0,0,1,1,1,2,3,3,0,0,0,0,0,0,0,0,0,2,1,2,2,3,0,0,0,0,0,0,0,0,0,1,2,4,2,3,0,0,0,0,0,0,0,0
4422,B1,S630824,1,31,172,53,A ,4.31,2.22,6,10,72,1,0,0.2,10,5,0.14,1.4,10,3,0.15,3.4,12,3.33,0.21,3.5,10,3,0.17,4.2,9,0,0.2,4.2,21,0.48,0.25,5.5,B1,B1,B1,47,46,2020,2,20191101,20200430,99,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,3,1,2,2,2,0,0,0,0,0,0,0,0,2,2,1,3,1,2,1,0,0,0,0,0,0,0,0,3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,1,3,4,9,4,0,0,0,0,0,0,0,0
4423,B1,H010419,1,31,165,54,B ,4.98,3.28,19,23,128,2,1,0.17,18,7.22,0.15,2.6,21,5.71,0.19,3.3,23,2.17,0.15,2.8,20,2.5,0.15,2.9,22,2.73,0.18,3.8,23,0.43,0.2,4.3,B1,B1,B1,50,48,2020,2,20191101,20200430,99,11,2,1,2,1,1,0,0,0,0,0,0,0,0,3,9,1,3,1,3,0,0,0,0,0,0,1,0,1,4,5,1,5,7,0,0,0,0,0,0,0,0,4,1,6,5,2,2,0,0,0,0,0,0,0,0,0,6,2,5,4,5,0,0,0,0,0,0,0,0,0,1,4,4,8,6,0,0,0,0,0,0,0,0
4424,A2,S600524,1,35,166,52,O ,6.13,4.67,34,23,122,3,1,0.15,20,8.5,0.15,2.7,17,2.94,0.17,3.5,23,4.78,0.14,2.6,23,5.22,0.16,2.7,23,3.48,0.14,3,16,2.5,0.13,3.1,A1,A1,A1,56,55,2020,2,20191101,20200430,100,12,5,0,0,1,2,0,0,0,0,0,0,0,0,1,4,5,1,3,3,0,0,0,0,0,0,0,0,8,3,8,3,1,0,0,0,0,0,0,0,0,0,7,5,1,0,8,2,0,0,0,0,0,0,0,0,4,4,3,3,3,6,0,0,0,0,0,0,0,0,2,2,2,0,5,5,0,0,0,0,0,0,0,0
4425,B1,S600829,1,34,165,54,A ,4.52,2.44,12,21,135,0,0,0.18,19,7.37,0.17,3.3,25,2.8,0.19,3.5,22,2.73,0.18,3.6,23,1.74,0.18,3,29,0.69,0.18,3.2,17,0,0.19,4,A2,B1,B1,49,47,2020,2,20191101,20200430,100,6,8,2,1,0,2,0,0,0,0,0,0,0,0,2,5,6,6,4,2,0,0,0,0,0,0,0,0,3,3,2,5,4,5,0,0,0,0,0,0,0,0,0,4,5,5,4,5,0,0,0,0,0,0,0,0,1,1,5,8,10,3,0,0,0,0,0,0,1,0,0,0,2,4,3,7,1,0,0,0,0,0,0,0
